"id_nfpu","features","label"
1957261841,"cant talk very well, just remembering about something once said to me...  not a good thing fucking bully nasty pieces of work arrrrgrrrrrr","sadness"
1957261950,"@tiataquito you stop it ","sadness"
1957262114,"Watching Jay Leno's 2nd last Tonight show   I haven't gone a day without Leno in like four yearss.","happiness"
1957262195,"just got home.. downtown was dead.. plus im kinda under the weather and i gotta get up for work tomorrow ","sadness"
1957264816,"Yesterday a friend of mine was thrown off his horse as a lorry drove past us, ignoring us signaling for him to slow down ","sadness"
1957265221,"Ready to go into work now.  cannot be bothered.","sadness"
1957265830,"I hate working nights, cos I'm not really able to enjoy this gorgeous weather, as I will be asleep ","sadness"
1957266048,"i really should stop relying on my family when they say their going to get me lunch ","sadness"
1957266196,"Changed my hairstyle,but it isn't good as it supposed to be N don't wealth that much money..  hate that hairdresser~~","sadness"
1957266782,"@_erica I know right ","sadness"
1957267231,"@roshnimo yup .. sad eh .. Betty man .. it should have been betty ","sadness"
1957269942,"@polyap POL! Is this song from a new album? I am really missing out on UdD! ","sadness"
1957270955,"is tired of summer already ","sadness"
1957271130,"feels really sick. ","sadness"
1957273413,"@Trentskers Pfftt... I wish. Don't have time though. ","sadness"
1957275627,"@assembled ive been there before  haha ","happiness"
1957275711,"Mom asking if I'm feeling better after dargah visit. Dad swears he sees +ve &quot;change&quot;.  I am amused.   But yeah, still depressed ","sadness"
1957276719,"Their songs make me want to cry.. ","sadness"
1957276810,"@AshleyGofficial aww dont cry ashley ","sadness"
1957278370,"My siblings left me alone.   Bored. (:|","sadness"
1957278650,"i have the biggest headache right now, i washed my hair wif mum's shampoo and now it's gross  i like my shampoo way better","happiness"
1957278958,"In the bus... Almost an hour late because of my crappy alarm clock  should be in Leeuwarden at about 9:45","sadness"
1957281019,"I wish my grandmother had taken me to the US with her ","sadness"
1957281398,"@noiselesssound I just heard that Regina girls song @ les deux! And I think u should/have 2 come back 2 mc! I miss u ","sadness"
1957281523,"bummed i didnt get to see manchester orchestra bc it was sold out, i spent all night buying tv shows on itunes  lame","sadness"
1957282284,"Well thats me for the day, watching Panthers tonight beat the Saints (fingers crossed) cause there are no QLD teams playing this round ","sadness"
1957282972,"@Krista_Watson I can't this weekend, sorry  And Steph is working.","sadness"
1957284360,"Heading home now, yay! Was going to buy a much needed bottle of wine to drink with dinner, but my wallet is MIA so no wine for me tonight ","happiness"
1957284632,"just got home. im so effin sad ","sadness"
1957284838,"@lizz_xx cheer up lizzi there will b another foh hero concert   but still i suppose we can b upset  xoxoxo","sadness"
1957286889,"@zackintoys Sadly, it doesn't  I was so hopeful after American Doll Posse, too ... it's just so blah and vacant of dynamic.","sadness"
1957287672,"@MommaSalty ...that's a miserable afterparty report ","sadness"
1957288830,"Not excited of blowing out another candle today... [as when I was a kid!]  ","sadness"
1957288916,"sigh....it's always so sad when you watch the series finale....no more green wing left to watch ","sadness"
1957289809,"Got the BrainBone daily question wrong!  - http://bit.ly/11dd2T","sadness"
1957290428," The fam back on the Big Island said the vog has been so bad that they can't see the ocean. Sad!","sadness"
1957290619,"A sunny morning in the Big K, with lawns to mow and a 2 mile to run to attempt, urgh ","sadness"
1957293095,"@USOuljah Ohh Emmm Geee. Souvlaki from Dimitris...I wanna go homeeee  LOL","sadness"
1957294554,"Wants milk ","sadness"
1957295065,"@madeleinelaurin whys your cat in pain? ","sadness"
1957295973,"aww my poor tank friend.    his guild is fucking him over after promising him main OT. he barely even gets to go now.  ;_;","sadness"
1957297644,"@franksting yeah... it is very very dry down here ","sadness"
1957298252,"god it pisses me off that i always enter comps &amp; never win.I am such a sore loser ","sadness"
1957299236,"CanÃ¯Â¿Â½t stop loosing.  Worst month results ever... Bubble two times in a row.","sadness"
1957301633,"Time for bed, oh how I wish someone was laying next to me ","sadness"
1957302602,"@captainboots  YOU'RE FAKING IT! Hahaha...I kid.","happiness"
1957303737,"Today is going to be a normal day for I hope. We had a group of pilots from a large airline come in last night so it was too much drink ","sadness"
1957305086,"OMG sore shoulder ","sadness"
1957305294,"@irkengir No. As a result, the salary is a decrease ","sadness"
1957305609,"Can I get tonight's SYTYCD online anywhere...streamed like Hulu or paid like iTunes. I missed my favorite judge and now I can't sleep. ","sadness"
1957308408,"I feel sick..like don't wanna get out of bed, be bothered, don't go 2 work, turn da light off, pull da shades n tv off type of sick ","sadness"
1957310090,"@yelainez  oist the 1st tym, di pa ko 18, the 2nd tym, may sakit na siya... don't blame me ","sadness"
1957311063,"Why don't we close the library due to the great weather?  And the ac isn't working  #fb","sadness"
1957311522,"Time to do house chores! Ugh! ","sadness"
1957311599,"getting ready for school.. reading what's going on on set in Montepulciano, and practically crying cause i'm not there ","sadness"
1957312495,"@pourmecoffee I won my 5th grade spelling bee. Went down trailing flames on 1st word at county spelling bee  http://post.ly/geb","happiness"
1957312815,"missing Taylor like crazy  cant wait till he's back","sadness"
1957312977,"Had a good day till he twisted his ankle on his two mile run ","sadness"
1957313260,"Can you believe it:Tomorrow Night will be Jay Leno's last episode of the Tonight Show  I encourage everyone to watch it and welcome Conan.","happiness"
1957314118,"@TerrenceJ106 yooo! Its rainin dumb hard out. ","sadness"
1957316390,"Changed my hairstyle,but it isn't good as it supposed to be~~N I don't think it wealthed that much money..  hate that hairdresser~~;(","sadness"
1957316459,"@J2thaESSICA yeah dnt go there.. I have 3 dif apps on my phone for it  so sad but there is a reason as to why lol","sadness"
1957317110,"Um k.. this is NOT Close My Eyes.. this song always makes me cry bc my mom is gone but I &lt;3 it anyway.. ","sadness"
1957317646,"@SmellTheCheese I know, that is so sad.  I","sadness"
1957320104,"Bought a new combo printer at costco today (officejet j4550) cause it was cheaper than ink 4 old one. #windows7 doesn't like the fax part ","happiness"
1957320171,"why do i have to wake up so early goddam?! 7.30 on my last day off  bummer","happiness"
1957322382,"@dj_cm  Didn't drink enough for a hangover, just tired and over worked ","sadness"
1957324346,"Just awoke in a completely freaked out frantic frenzy.  It's going to be a long night.","sadness"
1957325896,"where's enthusiasm in meeeee ","sadness"
1957327491,"drinking some really nice coffee, got to go to the dentist at 9am this morning ","sadness"
1957328727,"@jessereed did u watch the day the earth stood still? did u not see my bye when u got d/c...  im sad i left 2 and now ur gone  ily&lt;333","sadness"
1957329151,"@tifftiff88 what don't be sad?  Be glad. Your 21 ","happiness"
1957331051,"#DepecheMode concert next week cancelled  Alternative date not known yet. Dave Gahan had a tumor.","sadness"
1957331263,"its 2:08 am. I CAN'T SLEEP!!!!!  i thought it was b/c im hungry, so i whipped up a pb&amp;j with milk. hopefully it works!!!! ","sadness"
1957331325,"Only 1 tweet in the last 24 hours?  Nobody likes my tweetboard ","sadness"
1957331550,"i'm so bored i can barely even tweet. i have nothing to talk about.  #boredboots","sadness"
1957332231,"my head is killing me, i keep sneezing, and i think my boyfriend fell asleep. greaaat ","sadness"
1957333291," roughnight","sadness"
1957333645,"Tired. About to climb into bed and fall asleep. I hope this weekend will be fun... I only have a couple of weeks left ","sadness"
1957334622,"Bad day, just got worse... ","sadness"
1957335011,"@irkengir It is a recession ","sadness"
1957336804,"@Meikah Hala, I do not know that one.  Shame on me.","sadness"
1957340145,"Goodmorning yall! I woke up to early ","happiness"
1957341444,"2moro is the end of my stay @Grandmas to bad shes in NY Then off 2Ft Laud 4a weddin Florida is fun but i miss Home and Spike(car) lol ","sadness"
1957343437,"@godfatherobie  I'm @ work and missed everythin yesterday but don't know wot? Anybody","sadness"
1957345027,"fell asleep waiting for my ride! ","sadness"
1957345815,"Today feels like friday. Too bad its not ","sadness"
1957346003,"now im gettin a complex my followers are shrinking   want to make 100 b4 Sunday ","sadness"
1957347410,"Has been underpaid  just when i really didn't need to be as well.","sadness"
1957347794,"@Adamastorlx ohyeahhh  hate the heat!  http://twitpic.com/665a2","sadness"
1957348198,"@sashaostrikoff i miss you ","sadness"
1957348794,"Feeling bad that @muemerry didnt get to see UP ","sadness"
1957349429,"Disappointment really sucks!  I'm getting used to it.","sadness"
1957351140,"@SharktailYPP The red font up the top is very nice. But where did they put all the old entries? ","happiness"
1957351556,"Season 1 of Lie To Me was serious. Damn, now here comes the wait. ","sadness"
1957351933,"i mean monday take the test monday!!!! please o please ! ","sadness"
1957352215,"@SummerXoxo That's exactly how I feel.  I hope you start feeling better soon.","sadness"
1957353147,"My birthday is now over. ","sadness"
1957353477,"at work and tired just want to go to bed ","sadness"
1957353973,"@msalonen I feel like a Truck just hit me too! I also Resemble a man hit by a truck! ","sadness"
1957357361,"@ahhrjay useless tweet! LOL jk yay!!! You're coming tmr! How long u gnna be in phils for  ?","happiness"
1957358992,"@Jazzy813 I miss my neice  can't wait to see her bad n grown ass! Lol","sadness"
1957359317,"Holy shit it's super sunny, Friday and Whitsun, my tube is deeeesearted. Wish I was in the park  http://tinyurl.com/ns2l55","sadness"
1957359624,"I am soo happy! But frustrated at the same time!  :]  :S. Ohh noo!!! Britney is recording her new video for Radar!!!  Sooo ExxCiiTeed!!!","happiness"
1957359653,"BOOYA!! Sup Tweeps!? Happy inFAMOUS day to you all, off to get it very soon. Can't wait to play, need to find some more time though ","happiness"
1957360852,"@TerrenceJ106 I'm up wit cha!! Just got home from da reggae club, wishin I was sexin somebody!!! ","happiness"
1957361569,"Ugh talk to me someone  I'm really bored.","sadness"
1957362570,"Sleeping on the streets of nyc for a celebrity...nothing new. Wish i had a huge blanket though ","sadness"
1957362871,"have a splitting headache! ","sadness"
1957362899,"OMG. Period cramps are FTL. So much pain. ","sadness"
1957364648,"@shortstackband grrrrrrrrrrrrrrrrrrrrrrrr ","sadness"
1957365541,"Using tiffys computer...it feels different from mine... the touch is different. ","sadness"
1957366885,"Bummed out I am missing a rock climbing trip next week ","sadness"
1957366994,"Stuck in some shitty traffic! This day is going to be crap ","sadness"
1957367293,"sick to my stomach.. and i have a headache.. i wish someone could come rub my temples. ","sadness"
1957369110,"Not a good start to the day left my money at home . So i'll hot a day me looking for free carparks ","sadness"
1957370551,"@deathnerd ah man, that's sucks.  What happened to it that's prompting a reinstall?","sadness"
1957370577,"@Farctum Oh poor thing  Hope it's easily sorted out. (and not too expensive!)","sadness"
1957372522,"@Lil_maggie you okay? i miss you @tanyadenalilove im sad you didnt text todayh ","sadness"
